1,AL,0
1,AT,20
1,BE,40
1,BG,61
1,CH,81
1,CY,101
1,CZ,120
1,DE,141
1,DE_TOT,162
1,DK,187
1,EA18,207
1,EA19,231
1,EE,255
1,EEA30,275
1,EEA31,300
1,EFTA,325
1,EL,348
1,ES,369
1,EU27,390
1,EU28,414
1,FI,438
1,FR,458
1,HR,479
1,HU,499
1,IE,519
1,IS,539
1,IT,558
1,LI,579
1,LT,597
1,LU,617
1,LV,636
1,ME,656
1,MK,675
1,MT,695
1,NL,714
1,NO,735
1,PL,755
1,PT,776
1,RO,797
1,RS,818
1,SE,838
1,SI,858
1,SK,878
1,TR,898
1,UK,919
2,AT,940
2,BE,956
2,BG,973
2,CH,989
2,CY,1005
2,CZ,1021
2,DE,1037
2,DK,1053
2,EE,1070
2,EL,1086
2,ES,1102
2,EU28,1118
2,FI,1136
2,FR,1152
2,HR,1169
2,HU,1185
2,IE,1201
2,IS,1218
2,IT,1235
2,LT,1251
2,LU,1267
2,LV,1284
2,MT,1300
2,NL,1317
2,NO,1334
2,PL,1351
2,PT,1367
2,RO,1383
2,SE,1399
2,SI,1416
2,SK,1432
2,UK,1448
3,AT,1465
3,BE,1481
3,BG,1498
3,CH,1514
3,CY,1531
3,CZ,1548
3,DE,1564
3,DK,1580
3,EE,1597
3,EL,1613
3,ES,1629
3,EU28,1646
3,FI,1664
3,FR,1680
3,HR,1697
3,HU,1713
3,IE,1729
3,IS,1746
3,IT,1763
3,LT,1779
3,LU,1795
3,LV,1812
3,MT,1828
3,NL,1845
3,NO,1862
3,PL,1879
3,PT,1895
3,RO,1911
3,SE,1927
3,SI,1944
3,SK,1960
3,UK,1976
4,AT,1992
4,BE,2013
4,BG,2034
4,CY,2054
4,CZ,2074
4,DE,2095
4,DK,2117
4,EA,2138
4,EA12,2161
4,EA18,2186
4,EA19,2211
4,EE,2236
4,EL,2256
4,ES,2277
4,EU15,2299
4,EU28,2324
4,FI,2349
4,FR,2370
4,HR,2392
4,HU,2412
4,IE,2433
4,IS,2454
4,IT,2474
4,LT,2496
4,LU,2516
4,LV,2536
4,MK,2556
4,MT,2575
4,NL,2594
4,NO,2615
4,PL,2636
4,PT,2657
4,RO,2678
4,RS,2699
4,SE,2719
4,SI,2740
4,SK,2760
4,UK,2780
5,BG,2802
5,CZ,2818
5,DK,2834
5,EA,2850
5,LT,2866
5,LV,2882
5,PL,2898
5,RO,2914
5,SE,2930
5,UK,2946
6,BG,2962
6,CZ,2978
6,DK,2994
6,EA,3010
6,HR,3026
6,HU,3042
6,LT,3058
6,PL,3074
6,RO,3090
6,SE,3106
6,UK,3122
7,BG,3138
7,CZ,3154
7,DK,3170
7,EA,3186
7,HR,3202
7,HU,3218
7,JP,3234
7,PL,3250
7,RO,3266
7,SE,3282
7,UK,3298
7,US,3314
8,BG,3330
8,CZ,3346
8,DK,3362
8,EA,3378
8,HR,3394
8,HU,3410
8,JP,3426
8,PL,3442
8,RO,3458
8,SE,3474
8,UK,3490
8,US,3506
9,BG,3522
9,CZ,3538
9,DK,3554
9,EA,3570
9,HR,3586
9,HU,3602
9,JP,3618
9,PL,3634
9,RO,3650
9,SE,3666
9,UK,3682
9,US,3698
10,BG,3714
10,CZ,3731
10,DK,3748
10,EA,3765
10,HR,3782
10,HU,3799
10,JP,3816
10,PL,3833
10,RO,3850
10,SE,3867
10,UK,3884
10,US,3901
11,BG,3918
11,CZ,3935
11,DK,3952
11,EA,3969
11,HR,3986
11,HU,4003
11,JP,4020
11,PL,4037
11,RO,4054
11,SE,4071
11,UK,4088
11,US,4105
12,BG,4122
12,CZ,4139
12,DK,4156
12,EA,4173
12,HR,4190
12,HU,4207
12,JP,4224
12,PL,4241
12,RO,4258
12,SE,4275
12,UK,4292
12,US,4309
13,BG,4326
13,CZ,4343
13,DK,4360
13,EA,4377
13,HR,4394
13,HU,4411
13,JP,4428
13,PL,4445
13,RO,4462
13,SE,4479
13,UK,4496
13,US,4513
14,BG,4530
14,CZ,4547
14,DK,4564
14,EA,4581
14,HR,4598
14,HU,4615
14,JP,4632
14,PL,4649
14,RO,4666
14,SE,4683
14,UK,4700
14,US,4717
15,BG,4734
15,CZ,4751
15,DK,4768
15,EA,4785
15,HR,4802
15,HU,4819
15,JP,4836
15,PL,4853
15,RO,4870
15,SE,4887
15,UK,4904
15,US,4921
16,BG,4938
16,CZ,4955
16,DK,4972
16,EA,4989
16,HR,5006
16,HU,5023
16,JP,5040
16,PL,5057
16,RO,5074
16,SE,5091
16,UK,5108
16,US,5125
17,BG,5142
17,CZ,5159
17,DK,5176
17,EA,5193
17,HR,5210
17,HU,5227
17,JP,5244
17,PL,5261
17,RO,5278
17,SE,5295
17,UK,5312
17,US,5329
18,BG,5346
18,CZ,5363
18,DK,5380
18,EA,5397
18,HR,5414
18,HU,5431
18,JP,5448
18,PL,5465
18,RO,5482
18,SE,5499
18,UK,5516
18,US,5533
19,BG,5550
19,CZ,5567
19,DK,5584
19,EA,5601
19,HR,5618
19,HU,5635
19,JP,5652
19,PL,5669
19,RO,5686
19,SE,5703
19,UK,5720
19,US,5737
20,BG,5754
20,CZ,5771
20,DK,5788
20,EA,5805
20,HR,5822
20,HU,5839
20,JP,5856
20,PL,5873
20,RO,5890
20,SE,5907
20,UK,5924
20,US,5941
21,BG,5958
21,CZ,5975
21,DK,5992
21,EA,6009
21,HR,6026
21,HU,6043
21,JP,6060
21,PL,6077
21,RO,6094
21,SE,6111
21,UK,6128
21,US,6145
22,BG,6162
22,CZ,6179
22,DK,6196
22,EA,6213
22,HR,6230
22,HU,6247
22,JP,6264
22,PL,6281
22,RO,6298
22,SE,6315
22,UK,6332
22,US,6349
23,BG,6366
23,CZ,6383
23,DK,6400
23,EA,6417
23,HR,6434
23,HU,6451
23,JP,6468
23,PL,6485
23,RO,6502
23,SE,6519
23,UK,6536
23,US,6553
24,BG,6570
24,CZ,6587
24,DK,6604
24,EA,6621
24,HR,6638
24,HU,6655
24,JP,6672
24,PL,6689
24,RO,6706
24,SE,6723
24,UK,6740
24,US,6757
25,BG,6774
25,CZ,6791
25,DK,6808
25,EA,6825
25,HR,6842
25,HU,6859
25,JP,6876
25,PL,6893
25,RO,6910
25,SE,6927
25,UK,6944
25,US,6961
26,BG,6978
26,CZ,6995
26,DK,7012
26,EA,7029
26,HR,7046
26,HU,7063
26,JP,7080
26,PL,7097
26,RO,7114
26,SE,7131
26,UK,7148
26,US,7165
27,BG,7182
27,CZ,7199
27,DK,7216
27,EA,7233
27,HR,7250
27,HU,7267
27,JP,7284
27,PL,7301
27,RO,7318
27,SE,7335
27,UK,7352
27,US,7369
28,BG,7386
28,CZ,7403
28,DK,7420
28,EA,7437
28,HR,7454
28,HU,7471
28,JP,7488
28,PL,7505
28,RO,7522
28,SE,7539
28,UK,7556
28,US,7573
29,BG,7590
29,CZ,7607
29,DK,7624
29,EA,7641
29,HR,7658
29,HU,7675
29,JP,7692
29,PL,7709
29,RO,7726
29,SE,7743
29,UK,7760
29,US,7777
30,BG,7794
30,CZ,7811
30,DK,7828
30,EA,7845
30,HR,7862
30,HU,7879
30,JP,7896
30,PL,7913
30,RO,7930
30,SE,7947
30,UK,7964
30,US,7981
31,AL,7998
31,AT,8019
31,BE,8040
31,BG,8062
31,CH,8083
31,CY,8104
31,CZ,8124
31,DE,8146
31,DE_TOT,8168
31,DK,8194
31,EA18,8215
31,EA19,8240
31,EE,8265
31,EEA30,8286
31,EEA31,8312
31,EFTA,8338
31,EL,8362
31,ES,8384
31,EU27,8406
31,EU28,8431
31,FI,8456
31,FR,8477
31,HR,8499
31,HU,8520
31,IE,8541
31,IS,8562
31,IT,8582
31,LI,8604
31,LT,8623
31,LU,8644
31,LV,8664
31,ME,8685
31,MK,8705
31,MT,8726
31,NL,8746
31,NO,8768
31,PL,8789
31,PT,8811
31,RO,8833
31,RS,8855
31,SE,8876
31,SI,8897
31,SK,8918
31,TR,8939
31,UK,8961
32,AL,8983
32,AT,9004
32,BE,9025
32,BG,9047
32,CH,9068
32,CY,9089
32,CZ,9109
32,DE,9131
32,DE_TOT,9153
32,DK,9179
32,EA18,9200
32,EA19,9225
32,EE,9250
32,EEA30,9271
32,EEA31,9297
32,EFTA,9323
32,EL,9347
32,ES,9369
32,EU27,9391
32,EU28,9416
32,FI,9441
32,FR,9462
32,HR,9484
32,HU,9505
32,IE,9526
32,IS,9547
32,IT,9567
32,LI,9589
32,LT,9608
32,LU,9629
32,LV,9649
32,ME,9670
32,MK,9690
32,MT,9711
32,NL,9731
32,NO,9753
32,PL,9774
32,PT,9796
32,RO,9818
32,RS,9840
32,SE,9861
32,SI,9882
32,SK,9903
32,TR,9924
32,UK,9946
33,AL,9968
33,AT,9989
33,BE,10010
33,BG,10032
33,CH,10053
33,CY,10074
33,CZ,10094
33,DE,10116
33,DE_TOT,10138
33,DK,10164
33,EA18,10185
33,EA19,10210
33,EE,10235
33,EEA30,10256
33,EEA31,10282
33,EFTA,10308
33,EL,10332
33,ES,10354
33,EU27,10376
33,EU28,10401
33,FI,10426
